时间跨度比较长，以福贵一家的坎坷命运为主线，讲述了福贵和他家人风风雨雨几十年的遭遇，而不同年代的遭遇，透出一个时代的缩影，从解放战争、大跃进到文化大革命，最后，他们的生活已经变得麻木，失去的太多，面对生活，大概只剩下“活着”。小说露出一股悲悯情怀和伤感的黑色幽默，它将历史浓缩为个人命运，而命如蝼蚁般的个人命运，只能是枉自兴叹的生命之痛。能活着就好！很好的一本书，不要错过。	1
基本没有用处 而且超乎想象的薄也许是那家小孩教的多？或许更适合3岁以下的孩子？我不懂	0
不过就是那副屏不怎么好。一下就坏了，在网上无法下载。	0
原先5199的那款没货了 选择了这款 芯片 硬盘 都好一点 还是合算的 使用下来很不错 性能很强大	1
给本酒店差评.遭遇如下:1.入住时被告知没有预订的'园林景观房',理由牵强,说是携程的订单不清楚.无奈,准备接受.2.进房间发现一个房间在一层,很小,没窗户;同事的房间在另外一座楼,没宽带.提出调换,前台语调柔和,态度强硬:只能按'酒店价格'加钱. 想和领班领导'商量',不可能;同行的男同事急了,声音提高了两个音程,前台才打过电话,竟然当面断章歪曲事实,称'有两名顾客,非要换房型,还不加钱.'..我们顿时气得无语! 持续近40分钟的争执终于引来了一位'管理人员',听我们说明前因后果后,给我们按原价换了'酒店自己的园林景观标准间'(不明白通过携程订的难道不是酒店自己的房间?...)3.进入新房间,发现这才是所谓的'园林景观标间', 还不错.可是...到了晚上,发现宽带不能用,据说系统刚装,还需调试,另外一条电话上网线(ISDN?)和我们公司的网络设置有冲突,网管人员倒很好,帮忙调试了一个多小时,又拿来电脑测试, 已经快半夜12点了才终于成功..4.早晨起来,贵而不实的早餐让我们对酒店的不满更添一层.是有始以来,因为酒店而感觉最郁闷的一次出差.宾馆反馈 2008年7月7日 ： 尊敬的客人您好，针对您的反馈，酒店回复如下：1、我们会再次确认与携程网合作提供的房型和数量,以及预订单的详尽描述,避免类似的事件再次发生!2、我们会再次确认所有预订的要求及价格, 园林景观房内是同一标准,不管哪种方式入住酒店的客人享受的待遇都是相同的,对于您和您朋友的遭遇,我们深 表歉意!对于前台员工的接待用语及服务态度,我们会加大力度培训和考核,真心希望通过我们的工作可以让每一位到店的客人感受到亲切和周到!3、我们确实有一段时间在更新店内所有网络系统, 在这段时间给您带来的不便,我们深表歉意!4、 酒店餐饮部已对早餐的品种做了大幅调整,目前的品种十分丰富且营养均衡,真诚邀请您有机会再次光临本酒店, 我们将为您上次不愉快的经历作出最大限度的弥补.再次感谢您入住本酒店,期待您的再次光临!	0
蒙牛有质量问题	0
服务态度不错，说好的东西也送了。特别要表扬一下顺丰快递的快递员，因为家里出了点事，让人家白跑两次，人家也没生气，依然送到家里，非常感谢。	1
1.来电时电话号码在外屏上显示不全； 2.不能对收到的短信进行修改编辑再发出； 3.没有通话时的分钟提示； 4.短信提示音只有一种，声音很小； 	0
 蒙牛一经理篡改生产日期被抓	0
《生如夏花》。欣妍。Life is like a summer flower.何非雾。坚强隐忍却单纯无畏的女子。难道你一直住在我心里么。否则，又怎么会令我这样心痛。你说。我爱你，这是我的劫难。非雾。这就是你的宿命么。你常说，命中注定的事，强求不得。你的生命中太多天注定。你本不是认命的人。却终究为那段孽缘低头。最终选择跟他走。那是你一生都逃不掉的眷恋。这个世界纷纭复杂。我一直为你庆幸。哪怕在人生的尽头，属于这个尘世的肮脏污秽也没能够蒙住你那双清透澄澈的眼眸。你的心里一直放着完好神圣的爱。你虔诚地相信爱。所以甘愿坠入他垒砌的悬崖，直到粉身碎骨。你逃不掉这场劫难。因为爱他。我一直想。究竟是怎样坚忍独立的心，才能不卑不亢地甘愿承受这个世界太过沉重的灰尘。那么肮脏龌龊的社会。哪怕是他。到最后也只是把你当作众多女人中的一个。可是这就是你倾其一生付出的爱，给他，你唯一爱过的男人。你的劫难。看到最后我笑了。因为你离开的时候是安详的。你绚丽的生命很长，很安详。你终究是独自走完了这条坎坷中有平坦的路。抱着一生的怀念和眷恋。即使他早就离开这个世间。并没有给与你足够的依靠。但你原本就只是独立的个体。单薄而倔强。遇见你的他们都这么说。你是下到凡间的精灵。你是海的女儿。你是误入人间的天使。你的世界是那么干净纯洁。他们中的任何，都无法进入。那只属于你一个人。里面安稳地住着你的灵魂。永远都不能够被玷污的灵魂。其实我多么羡慕你。非雾。路上的荆棘那么多。而你都能独自走过。带着隐藏的伤痕继续飞翔。飞向你的天堂。我和你一样，这样异常热爱写作。热爱文字。我迫切地希望你能够给我力量。给我勇敢追求梦想的力量。告诉我怎样才可以无所畏惧？想要抛弃骨子里原本的软弱。想要变成勇敢的女子。想要学会独自面对。即使受伤，也毫无怨言。生如夏花。何其短暂。却又美丽得让人欲罢不能。教我如何逃离这一个又一个命中注定的劫？这么漫长的路上。谁遇见谁，不都是一场缘。那场镜花水月的邂逅之后，是谁让思念就此纠结一生？	1
蒙牛拥有史上最烂公关团队的公司，没有之一！	0
到货很不准时,写明休息日,却在工作日到。而且快递还威胁一定要收。投诉客服也没有回音。只好寻求媒体的帮助。看来这是最后一次在当当买东西了。	0
屏幕上的华硕logo上很热，听说是因为LCD背光灯的缘故，不知道是否会影响使用寿命。	0
很好，这次入住酒店帮我免费升级为商务间，说是给携程的年终优惠，意外地满意。宾馆反馈 2008年1月16日 ： 感谢您对大连银帆宾馆的满意和支持！商务间是比基础房型豪华间高两个级别的全新房型，目前推出年终回馈498元商务间升级活动，希望大家更喜欢我们的新房间、新银帆！ 银帆宾馆欢迎您！	1
住过的如家里最差的一家，登记入住时说房间还没整理好，要等40分钟，等吧！40分钟后如果不是我主动去问，也没人来通知你可以入住了，也许又是40分钟！标准B间房间在一楼，较小，这倒无所谓，房间里异味较重，这也罢了，关键在于房间里闹鼠患！半夜2：30厕所里一声巨响，一看是厕所吊顶掉下来一块，小水泥块掉了一地，一只硕大的老鼠掉了下来，在房间里蹿了一圈后又爬了回去，第一次在宾馆里碰到这种情况，实在扫兴！建议如家能关心此事，灭绝鼠患。因为前一天住的是洛阳如家（王城公园店），两家真是有云泥之别！省会城市的宾馆啊！希望能争气一点！	0
这套书太乱，女儿一点看的兴趣都没有。买来就束之高阁了。	0
酒店的位置非常好，过了街就是繁华的南京路，离地铁站也特别近。酒店的硬件在4星级里面算是不错的，服务也很好，可能开业的时间比较长了，房间里略显的有点旧，而且接近1000一晚的价格不能免费上网也有点不太人性化。也许上海稍微上点档次的酒店都是这样吧。总的来说还算满意，下次还会考虑入住。	1
我觉得它很时尚,功能也还行	1
混血蒙牛：这种改变我很喜欢	1
书的印刷质量很差，有盗版书的感觉，很多页字迹模糊，看起来很费眼。书到了感觉很失望，找不到阅读的感觉。	0
因为是新客房，房间设施方面就还不错，客房服务也非常好，不过酒店服务就差一点，西餐厅的餐点也不太好，早餐还行，地理位置还不错，属于市中心的位置，只是停车不方便，下次还会考虑入住。	1
看到伊利就想吐，看到蒙牛就晕倒，看到王老吉就上火！	0
还没有装，用了再来评价	1
拿到书就超级喜欢外包装，一切都是淡淡的，淡淡的绿色，薄薄的包装，放在包里不占地方，拿在手里不觉得重。看了开始的部分，觉得女孩的生活波澜不惊，一切都是淡淡的，那么的贴近生活，那么清新自然。看完全部内容，更是喜欢。喜欢那种真实感，喜欢那种不做作。生活不就是如此吗？最终，一切都会归于平淡。这本书最终被我捐给了无锡一个书吧，让更多的人来阅读这本书，感受那种清醒吧。	1
我一直在找一套适合小孩的科普书籍，终于将目光锁定了这一套。书昨天拿到，儿子已迫不及待要看。我全部翻了一遍，总体来说内容和插图都不错，如果这套书能再增加艺术，比如书法、图画、音乐等内容，我想会更理想，也会更完整。另外感谢当当网的服务，书到得很快，而且网上的书大体比较全，希望当当越来越兴旺，能继续将优质的服务保持下去。	1
办公室的一位同事翻看了这套书，按捺不住心中的共鸣，不听劝非要买了一套，自己津津有味地读起来，啧啧称叹。一有空就自己抽出一本享受起来。真是有童心啊！我就不能像她那样真纯地享受童年，是有心理缺失吧。	1
学习了很多关于灵修的课程，再打开这本书后，好多的模糊概念豁然开朗。我现在的内心已经有了喜悦的种子，不因别人，一切由我而生。更感觉自己的悟性突然又提高了一个高度，谢谢德芬姐姐，谢谢出版社，哇，要谢谢的人好多好多哦，呵呵我现在居然会用“无赖”招式了。感谢一切的善缘。。。。。。。	1
SBSB 抵制蒙牛	0
这款手机优点很多1、外形很漂亮,我的是一款红色的,满可爱的 2、耐用.不小心摔过两次,一点儿没事 3、性价比很高.我的机子买的时候是830元,单电单充,自己又配了一块电池和一个充电器 4、很适合学生用,没有太多多余的功能,但现有的功能已经足够用了 5、我很喜欢屏幕灯,很亮,我甚至曾经拿它当手电看书 6、键盘很不错,开始还担心连键会不好用,买了以后并没有这方面的问题,而且键盘按起来很舒服 7、随意更换彩壳很方便	1
这机子算是海尔比较出彩的机子了吧，带手写的机子，样子做的也很有个性，功能方面做的也很出色，其中有个绝密保险箱功能我很欣赏，很好的保护了使用者的隐私，建议以后出的机子都有这一功能	1
价格不算便宜，但是有送三星内存和原装鼠标，相比较之下还有价格优势	1
两星级的设施(可能还没有)，四星的收费标准。真不知道四星级是怎么评下来的。和携程宣传有很大的区别。比如说有酒吧，原来是房间内食品。	0
书本质量不错，但是感觉布局不是很合理，打开后感觉很乱，密密麻麻的，孩子也不喜欢它。	0
刚拿到这本书的时候，随手翻了翻，觉得一般般。晚上回到家吃完饭，女儿学习，我拿出这本书看，看着看着，女儿的症状是不是也可以用这些食疗法，有没有用呢？先试试，女儿一直咳了一个月，都不见好。用六瓣大蒜，放到小碗里，再放到锅里去蒸。女儿连续喝了两天，真的不咳了。看来我要好好研究一下这本书，里面的方法真的很有用。正在考虑要买的朋友，请不要再犹豫，这本书值得买。	1
